#Turbine    Time(s)    dt(s)    generator power (W)
0 20000 0.2 0
1 20000 0.2 0
2 20000 0.2 0

0 20000.2 0.2 7906569.6
1 20000.2 0.2 7947866.2
2 20000.2 0.2 7929655.8

0 20000.4 0.2 8042851.8
1 20000.4 0.2 8190579.5
2 20000.4 0.2 8123921.3

0 20000.6 0.2 7987235.2
1 20000.6 0.2 8215579.8
2 20000.6 0.2 8108870.9

0 20000.8 0.2 8064513.3
1 20000.8 0.2 8389163.7
2 20000.8 0.2 8227651.1

0 20001 0.2 8139371.8
1 20001 0.2 8560217
2 20001 0.2 8333052.2

0 20001.2 0.2 8221507.1
1 20001.2 0.2 8736761.6
2 20001.2 0.2 8448663.2

0 20001.4 0.2 8303860.3
1 20001.4 0.2 8921553.8
2 20001.4 0.2 8574833.6

0 20001.6 0.2 8386045.3
1 20001.6 0.2 9113272.8
2 20001.6 0.2 8713235.7

0 20001.8 0.2 8473730.5
1 20001.8 0.2 9294268.2
2 20001.8 0.2 8848166.8

0 20002 0.2 8569686.3
1 20002 0.2 9464531
2 20002 0.2 8983199

0 20002.2 0.2 8672303.2
1 20002.2 0.2 9643357.9
2 20002.2 0.2 9119979

0 20002.4 0.2 8776832.1
1 20002.4 0.2 9830857
2 20002.4 0.2 9252347.5

0 20002.6 0.2 8874159.5
1 20002.6 0.2 9903557.7
2 20002.6 0.2 9372816.4

0 20002.8 0.2 8933301.9
1 20002.8 0.2 9886299.6
2 20002.8 0.2 9447556.3

0 20003 0.2 8919347.2
1 20003 0.2 9903447
2 20003 0.2 9470453.8

0 20003.2 0.2 8897262.4
1 20003.2 0.2 9911672
2 20003.2 0.2 9496188.1

0 20003.4 0.2 8919375
1 20003.4 0.2 9915023.6
2 20003.4 0.2 9521654.8

0 20003.6 0.2 8919976.2
1 20003.6 0.2 9920661.2
2 20003.6 0.2 9534607.4

0 20003.8 0.2 8921239.7
1 20003.8 0.2 9928877.1
2 20003.8 0.2 9559586.2

0 20004 0.2 8916855.5
1 20004 0.2 9936031.8
2 20004 0.2 9594061.6

0 20004.2 0.2 8907578.1
1 20004.2 0.2 9932474.9
2 20004.2 0.2 9628439.5

0 20004.4 0.2 8897671.2
1 20004.4 0.2 9934577.9
2 20004.4 0.2 9649800.1

0 20004.6 0.2 8890520.2
1 20004.6 0.2 9942278.9
2 20004.6 0.2 9675829.6

0 20004.8 0.2 8887090.2
1 20004.8 0.2 9943214.6
2 20004.8 0.2 9695586.5

0 20005 0.2 8881055.9
1 20005 0.2 9940550.1
2 20005 0.2 9701152.2

0 20005.2 0.2 8866537.9
1 20005.2 0.2 9942954.6
2 20005.2 0.2 9690780.5

0 20005.4 0.2 8841366.7
1 20005.4 0.2 9950251.6
2 20005.4 0.2 9675087.3

0 20005.6 0.2 8813032.8
